,Unnamed: 0,id,group
16509,16509,PEX16_transcript,transcript
16510,16510,NRTN_transcript,transcript
16511,16511,PPRC1_transcript,transcript
16512,16512,NNMT_transcript,transcript
16513,16513,CABP7_transcript,transcript
16514,16514,FTSJ1_transcript,transcript
16515,16515,RUFY3_transcript,transcript
16516,16516,TPST1_transcript,transcript
16517,16517,TPCN2_transcript,transcript
16518,16518,SLC25A16_transcript,transcript
16519,16519,ADCY3_transcript,transcript
16520,16520,CCT5_transcript,transcript
16521,16521,HS2ST1_transcript,transcript
16522,16522,ITGA3_transcript,transcript
16523,16523,ARPP21_transcript,transcript
16524,16524,PLEKHF2_transcript,transcript
16525,16525,RANBP10_transcript,transcript
16526,16526,TMEM41A_transcript,transcript
16527,16527,AHNAK2_transcript,transcript
16528,16528,HSD17B10_transcript,transcript
16529,16529,NSUN2_transcript,transcript
16530,16530,TRIM37_transcript,transcript
16531,16531,NPLOC4_transcript,transcript
16532,16532,KIF20A_transcript,transcript
16533,16533,MYO19_transcript,transcript
16534,16534,GNPDA1_transcript,transcript
16535,16535,RBBP9_transcript,transcript
16536,16536,L3HYPDH_transcript,transcript
16537,16537,S1PR5_transcript,transcript
16538,16538,UNC79_transcript,transcript
16539,16539,TMEM161A_transcript,transcript
16540,16540,CEPT1_transcript,transcript
16541,16541,CDADC1_transcript,transcript
16542,16542,S100G_transcript,transcript
16543,16543,CDH12_transcript,transcript
16544,16544,DBT_transcript,transcript
16545,16545,TMEM248_transcript,transcript
16546,16546,KLHL14_transcript,transcript
16547,16547,CAVIN3_transcript,transcript
16548,16548,PORCN_transcript,transcript
16549,16549,KANSL2_transcript,transcript
16550,16550,STK38_transcript,transcript
16551,16551,CYB5A_transcript,transcript
16552,16552,FCHSD2_transcript,transcript
16553,16553,PECR_transcript,transcript
16554,16554,ALG2_transcript,transcript
16555,16555,PHACTR2_transcript,transcript
16556,16556,CAVIN1_transcript,transcript
16557,16557,MPHOSPH10_transcript,transcript
16558,16558,RBM28_transcript,transcript
16559,16559,SLU7_transcript,transcript
16560,16560,RIOX2_transcript,transcript
16561,16561,TIMM8B_transcript,transcript
16562,16562,ORC1_transcript,transcript
16563,16563,NIP7_transcript,transcript
16564,16564,SRSF5_transcript,transcript
16565,16565,CORO2A_transcript,transcript
16566,16566,RIN1_transcript,transcript
16567,16567,LYVE1_transcript,transcript
16568,16568,GNA12_transcript,transcript
16569,16569,CCDC39_transcript,transcript
16570,16570,IGFN1_transcript,transcript
16571,16571,SMIM12_transcript,transcript
16572,16572,PLEKHM2_transcript,transcript
16573,16573,TMEM102_transcript,transcript
16574,16574,IL18R1_transcript,transcript
16575,16575,DGKA_transcript,transcript
16576,16576,DUS4L_transcript,transcript
16577,16577,EYS_transcript,transcript
16578,16578,ECE2_transcript,transcript
16579,16579,KIF7_transcript,transcript
16580,16580,MICAL1_transcript,transcript
16581,16581,FCF1_transcript,transcript
16582,16582,ABT1_transcript,transcript
16583,16583,THEM6_transcript,transcript
16584,16584,EML1_transcript,transcript
16585,16585,USP38_transcript,transcript
16586,16586,CBX2_transcript,transcript
16587,16587,DDX3Y_transcript,transcript
16588,16588,LTA4H_transcript,transcript
16589,16589,LMAN2L_transcript,transcript
16590,16590,FRMD8_transcript,transcript
16591,16591,MED10_transcript,transcript
16592,16592,DDX50_transcript,transcript
16593,16593,SRBD1_transcript,transcript
16594,16594,ATXN2L_transcript,transcript
16595,16595,SPIN3_transcript,transcript
16596,16596,LLPH_transcript,transcript
16597,16597,GTF3C5_transcript,transcript
16598,16598,MFSD12_transcript,transcript
16599,16599,KIRREL2_transcript,transcript
16600,16600,IQCK_transcript,transcript
16601,16601,EIF3L_transcript,transcript
16602,16602,PTK7_transcript,transcript
16603,16603,RAB8A_transcript,transcript
16604,16604,TMED9_transcript,transcript
16605,16605,ESYT1_transcript,transcript
16606,16606,KCNK18_transcript,transcript
16607,16607,PSD4_transcript,transcript
16608,16608,PHF7_transcript,transcript
16609,16609,CHCHD7_transcript,transcript
16610,16610,NBL1_transcript,transcript
16611,16611,PRRX2_transcript,transcript
16612,16612,MMP19_transcript,transcript
16613,16613,FAM167A_transcript,transcript
16614,16614,RXFP1_transcript,transcript
16615,16615,UBE2R2_transcript,transcript
16616,16616,ZNF420_transcript,transcript
16617,16617,PLXNA2_transcript,transcript
16618,16618,MFSD1_transcript,transcript
16619,16619,SLC44A2_transcript,transcript
16620,16620,CNOT11_transcript,transcript
16621,16621,PAQR3_transcript,transcript
16622,16622,HS1BP3_transcript,transcript
16623,16623,TGDS_transcript,transcript
16624,16624,BICD2_transcript,transcript
16625,16625,PLXNB2_transcript,transcript
16626,16626,CRTC3_transcript,transcript
16627,16627,POLR2B_transcript,transcript
16628,16628,SNRPD3_transcript,transcript
16629,16629,CPSF4_transcript,transcript
16630,16630,DZIP1L_transcript,transcript
16631,16631,EFCAB6_transcript,transcript
16632,16632,GLOD4_transcript,transcript
16633,16633,CS_transcript,transcript
16634,16634,ZNF321P_transcript,transcript
16635,16635,SLC52A2_transcript,transcript
16636,16636,ZNF658_transcript,transcript
16637,16637,TMEM74_transcript,transcript
16638,16638,ANKRD10_transcript,transcript
16639,16639,POMGNT2_transcript,transcript
16640,16640,RABGEF1_transcript,transcript
16641,16641,FBXO7_transcript,transcript
16642,16642,NCDN_transcript,transcript
16643,16643,NLGN3_transcript,transcript
16644,16644,UBE2L3_transcript,transcript
16645,16645,DNAJC18_transcript,transcript
16646,16646,PFKFB2_transcript,transcript
16647,16647,DENND2C_transcript,transcript
16648,16648,USP28_transcript,transcript
16649,16649,ZNF233_transcript,transcript
16650,16650,ANXA7_transcript,transcript
16651,16651,PFDN1_transcript,transcript
16652,16652,STAU2_transcript,transcript
16653,16653,GTF2H2_transcript,transcript
16654,16654,C14orf39_transcript,transcript
16655,16655,UBE2K_transcript,transcript
16656,16656,PPP1R9B_transcript,transcript
16657,16657,PSMD10_transcript,transcript
16658,16658,SCN4B_transcript,transcript
16659,16659,PHKA1_transcript,transcript
16660,16660,SUCLA2_transcript,transcript
16661,16661,FAM118A_transcript,transcript
16662,16662,HECTD3_transcript,transcript
16663,16663,NPEPPS_transcript,transcript
16664,16664,PSPH_transcript,transcript
16665,16665,APMAP_transcript,transcript
16666,16666,WASF1_transcript,transcript
16667,16667,TCP11_transcript,transcript
16668,16668,NALCN_transcript,transcript
16669,16669,FAM19A3_transcript,transcript
16670,16670,DYNC1H1_transcript,transcript
16671,16671,ZSCAN4_transcript,transcript
16672,16672,SLC15A2_transcript,transcript
16673,16673,EP400_transcript,transcript
16674,16674,TRAM2_transcript,transcript
16675,16675,PHPT1_transcript,transcript
16676,16676,GSTM3_transcript,transcript
16677,16677,CHST3_transcript,transcript
16678,16678,HECW2_transcript,transcript
16679,16679,POMZP3_transcript,transcript
16680,16680,CHST12_transcript,transcript
16681,16681,ARSB_transcript,transcript
16682,16682,TGFBRAP1_transcript,transcript
16683,16683,ORC2_transcript,transcript
16684,16684,LRP11_transcript,transcript
16685,16685,MPV17_transcript,transcript
16686,16686,ST6GALNAC4_transcript,transcript
16687,16687,USP53_transcript,transcript
16688,16688,COPS7B_transcript,transcript
16689,16689,KBTBD6_transcript,transcript
16690,16690,ZNF543_transcript,transcript
16691,16691,RBSN_transcript,transcript
16692,16692,FAM8A1_transcript,transcript
16693,16693,WDR89_transcript,transcript
16694,16694,PHF13_transcript,transcript
16695,16695,RRAGD_transcript,transcript
16696,16696,ZBTB38_transcript,transcript
16697,16697,ZNF770_transcript,transcript
16698,16698,FRZB_transcript,transcript
16699,16699,AZIN1_transcript,transcript
16700,16700,TNRC6C_transcript,transcript
16701,16701,ATG12_transcript,transcript
16702,16702,PGM3_transcript,transcript
16703,16703,RFX7_transcript,transcript
16704,16704,PAX7_transcript,transcript
16705,16705,KIF1BP_transcript,transcript
16706,16706,ANKRD17_transcript,transcript
16707,16707,SNRPC_transcript,transcript
16708,16708,SRRM1_transcript,transcript
16709,16709,YTHDC1_transcript,transcript
16710,16710,DGKH_transcript,transcript
16711,16711,OCIAD2_transcript,transcript
16712,16712,AP2S1_transcript,transcript
16713,16713,WLS_transcript,transcript
16714,16714,CRELD2_transcript,transcript
16715,16715,GNG5_transcript,transcript
16716,16716,AGTRAP_transcript,transcript
16717,16717,ABCB5_transcript,transcript
16718,16718,HIST2H3A_transcript,transcript
16719,16719,SAMD15_transcript,transcript
16720,16720,CD63_transcript,transcript
16721,16721,KNCN_transcript,transcript
16722,16722,GJB3_transcript,transcript
16723,16723,DMTN_transcript,transcript
16724,16724,ERICH3_transcript,transcript
16725,16725,H1FX_transcript,transcript
16726,16726,ATL3_transcript,transcript
16727,16727,CPSF3_transcript,transcript
16728,16728,RIMS2_transcript,transcript
16729,16729,PGD_transcript,transcript
16730,16730,FBXO33_transcript,transcript
16731,16731,SLC27A4_transcript,transcript
16732,16732,PLS3_transcript,transcript
16733,16733,MYO1A_transcript,transcript
16734,16734,AP1B1_transcript,transcript
16735,16735,MYO1B_transcript,transcript
16736,16736,CAPN1_transcript,transcript
16737,16737,PCDH7_transcript,transcript
16738,16738,HNRNPH1_transcript,transcript
16739,16739,ABCB6_transcript,transcript
16740,16740,KLHDC4_transcript,transcript
16741,16741,PI16_transcript,transcript
16742,16742,F2RL1_transcript,transcript
16743,16743,HIST2H2AC_transcript,transcript
16744,16744,ABHD12_transcript,transcript
16745,16745,COQ6_transcript,transcript
16746,16746,TRIM26_transcript,transcript
16747,16747,SPC24_transcript,transcript
16748,16748,SEMG2_transcript,transcript
16749,16749,SELENOH_transcript,transcript
16750,16750,HIST1H1B_transcript,transcript
16751,16751,NXPH2_transcript,transcript
16752,16752,TRPM6_transcript,transcript
16753,16753,VPS53_transcript,transcript
16754,16754,ZNF326_transcript,transcript
16755,16755,RABEPK_transcript,transcript
16756,16756,CCDC124_transcript,transcript
16757,16757,RALB_transcript,transcript
16758,16758,ECHS1_transcript,transcript
16759,16759,2022-09-06 00:00:00_transcript,transcript
16760,16760,KDELR1_transcript,transcript
16761,16761,NAT14_transcript,transcript
16762,16762,DDTL_transcript,transcript
16763,16763,PLCXD2_transcript,transcript
16764,16764,ILVBL_transcript,transcript
16765,16765,DYNC1LI1_transcript,transcript
16766,16766,NPTN_transcript,transcript
16767,16767,MAGEB3_transcript,transcript
16768,16768,PSG6_transcript,transcript
16769,16769,ORC3_transcript,transcript
16770,16770,SFI1_transcript,transcript
16771,16771,PRIMA1_transcript,transcript
16772,16772,C12orf57_transcript,transcript
16773,16773,CDH4_transcript,transcript
16774,16774,KLHL3_transcript,transcript
16775,16775,SPERT_transcript,transcript
16776,16776,KCND1_transcript,transcript
16777,16777,SYTL2_transcript,transcript
16778,16778,UGGT2_transcript,transcript
16779,16779,SRSF4_transcript,transcript
16780,16780,TMEM106C_transcript,transcript
16781,16781,KLK12_transcript,transcript
16782,16782,NIFK_transcript,transcript
16783,16783,PIGT_transcript,transcript
16784,16784,COMMD2_transcript,transcript
16785,16785,DCUN1D1_transcript,transcript
16786,16786,ELP1_transcript,transcript
16787,16787,SYNPO2L_transcript,transcript
16788,16788,NOP53_transcript,transcript
16789,16789,NCAPD3_transcript,transcript
16790,16790,PAFAH1B3_transcript,transcript
16791,16791,ADAMTSL4_transcript,transcript
16792,16792,SREK1_transcript,transcript
16793,16793,EMP3_transcript,transcript
16794,16794,SPINK1_transcript,transcript
16795,16795,GPAT4_transcript,transcript
16796,16796,FAM208A_transcript,transcript
16797,16797,H3F3C_transcript,transcript
16798,16798,ZBTB9_transcript,transcript
16799,16799,AP1S3_transcript,transcript
16800,16800,ATP6V1A_transcript,transcript
16801,16801,TMCC1_transcript,transcript
16802,16802,SUSD1_transcript,transcript
16803,16803,SMARCC1_transcript,transcript
16804,16804,EIF4G1_transcript,transcript
16805,16805,COPZ1_transcript,transcript
16806,16806,MOB4_transcript,transcript
16807,16807,PDIA3_transcript,transcript
16808,16808,POM121C_transcript,transcript
16809,16809,MAN1B1_transcript,transcript
16810,16810,SNRNP35_transcript,transcript
16811,16811,ZNF799_transcript,transcript
16812,16812,C6orf118_transcript,transcript
16813,16813,HINT2_transcript,transcript
16814,16814,DPY30_transcript,transcript
16815,16815,SLC25A10_transcript,transcript
16816,16816,IQCD_transcript,transcript
16817,16817,CCDC134_transcript,transcript
16818,16818,ORMDL2_transcript,transcript
16819,16819,AIM2_transcript,transcript
16820,16820,KIF4A_transcript,transcript
16821,16821,PARVA_transcript,transcript
16822,16822,EFR3A_transcript,transcript
16823,16823,HNRNPA1L2_transcript,transcript
16824,16824,SRI_transcript,transcript
16825,16825,P3H4_transcript,transcript
16826,16826,CCDC22_transcript,transcript
16827,16827,BRDT_transcript,transcript
16828,16828,RFC2_transcript,transcript
16829,16829,HSD17B8_transcript,transcript
16830,16830,AMZ1_transcript,transcript
16831,16831,CLEC1A_transcript,transcript
16832,16832,PIGS_transcript,transcript
16833,16833,ETNK1_transcript,transcript
16834,16834,SMC4_transcript,transcript
16835,16835,YTHDF2_transcript,transcript
16836,16836,ERMN_transcript,transcript
16837,16837,RBM39_transcript,transcript
16838,16838,TPSD1_transcript,transcript
16839,16839,UBA6_transcript,transcript
16840,16840,PLCB3_transcript,transcript
16841,16841,MRFAP1_transcript,transcript
16842,16842,CETN3_transcript,transcript
16843,16843,CAVIN2_transcript,transcript
16844,16844,GNB2_transcript,transcript
16845,16845,LCP1_transcript,transcript
16846,16846,ZNF48_transcript,transcript
16847,16847,POLR2I_transcript,transcript
16848,16848,MTHFS_transcript,transcript
16849,16849,RPP40_transcript,transcript
16850,16850,DEFB125_transcript,transcript
16851,16851,TSPAN19_transcript,transcript
16852,16852,BCAS4_transcript,transcript
16853,16853,AP1M1_transcript,transcript
16854,16854,GSTO1_transcript,transcript
16855,16855,PACS2_transcript,transcript
16856,16856,LRWD1_transcript,transcript
16857,16857,STXBP3_transcript,transcript
16858,16858,DDX60_transcript,transcript
16859,16859,TRPA1_transcript,transcript
16860,16860,PPIA_transcript,transcript
16861,16861,HIGD1A_transcript,transcript
16862,16862,TMEM68_transcript,transcript
16863,16863,SLC35A5_transcript,transcript
16864,16864,ZNF280C_transcript,transcript
16865,16865,NUP160_transcript,transcript
16866,16866,CTDNEP1_transcript,transcript
16867,16867,EDF1_transcript,transcript
16868,16868,GNB1_transcript,transcript
16869,16869,COPB1_transcript,transcript
16870,16870,GPAA1_transcript,transcript
16871,16871,APEH_transcript,transcript
16872,16872,NDUFS4_transcript,transcript
16873,16873,HYI_transcript,transcript
16874,16874,RCOR2_transcript,transcript
16875,16875,LRRC8D_transcript,transcript
16876,16876,GPX1P1_transcript,transcript
16877,16877,HIST2H3D_transcript,transcript
16878,16878,DNAJC10_transcript,transcript
16879,16879,UNC45A_transcript,transcript
16880,16880,PSME1_transcript,transcript
16881,16881,REM2_transcript,transcript
16882,16882,PLGRKT_transcript,transcript
16883,16883,PKD1L1_transcript,transcript
16884,16884,ATP6V1E1_transcript,transcript
16885,16885,NOC2L_transcript,transcript
16886,16886,HIST2H3C_transcript,transcript
16887,16887,EFCAB1_transcript,transcript
16888,16888,AIFM2_transcript,transcript
16889,16889,FBXO45_transcript,transcript
16890,16890,PPP4R3A_transcript,transcript
16891,16891,HERC5_transcript,transcript
16892,16892,DDX42_transcript,transcript
16893,16893,TTC17_transcript,transcript
16894,16894,AFAP1_transcript,transcript
16895,16895,EML3_transcript,transcript
16896,16896,XPOT_transcript,transcript
16897,16897,IST1_transcript,transcript
16898,16898,PQBP1_transcript,transcript
16899,16899,PRDX2_transcript,transcript
16900,16900,KRT75_transcript,transcript
16901,16901,DOLPP1_transcript,transcript
16902,16902,FILIP1_transcript,transcript
16903,16903,PPP1R16A_transcript,transcript
16904,16904,MAST4_transcript,transcript
16905,16905,PLPP2_transcript,transcript
16906,16906,RAB39B_transcript,transcript
16907,16907,HIST3H3_transcript,transcript
16908,16908,POLRMT_transcript,transcript
16909,16909,TIGD4_transcript,transcript
16910,16910,CCDC102A_transcript,transcript
16911,16911,FRMD7_transcript,transcript
16912,16912,TKT_transcript,transcript
16913,16913,LRRC8B_transcript,transcript
16914,16914,IPO9_transcript,transcript
16915,16915,KDM2B_transcript,transcript
16916,16916,HP1BP3_transcript,transcript
16917,16917,UNC119B_transcript,transcript
16918,16918,CCDC170_transcript,transcript
16919,16919,UBAC2_transcript,transcript
16920,16920,CALM1_transcript,transcript
16921,16921,RPRD2_transcript,transcript
16922,16922,RGS17_transcript,transcript
16923,16923,SEC16A_transcript,transcript
16924,16924,TBCD_transcript,transcript
16925,16925,TELO2_transcript,transcript
16926,16926,ZNF638_transcript,transcript
16927,16927,CEP295_transcript,transcript
16928,16928,SDR39U1_transcript,transcript
16929,16929,VAMP7_transcript,transcript
16930,16930,DDT_transcript,transcript
16931,16931,AKR1D1_transcript,transcript
16932,16932,OARD1_transcript,transcript
16933,16933,C2orf48_transcript,transcript
16934,16934,EDRF1_transcript,transcript
16935,16935,DFNA5_transcript,transcript
16936,16936,MIER1_transcript,transcript
16937,16937,MAP4K2_transcript,transcript
16938,16938,CSNK2A2_transcript,transcript
16939,16939,FLNC_transcript,transcript
16940,16940,COPS8_transcript,transcript
16941,16941,COPS6_transcript,transcript
16942,16942,GPS1_transcript,transcript
16943,16943,ABHD3_transcript,transcript
16944,16944,SPTSSA_transcript,transcript
16945,16945,TDRP_transcript,transcript
16946,16946,TNIP1_transcript,transcript
16947,16947,CXorf38_transcript,transcript
16948,16948,HIVEP1_transcript,transcript
16949,16949,WDR61_transcript,transcript
16950,16950,RNF20_transcript,transcript
16951,16951,PHF12_transcript,transcript
16952,16952,NDFIP1_transcript,transcript
16953,16953,TIPARP_transcript,transcript
16954,16954,GPR107_transcript,transcript
16955,16955,STAMBP_transcript,transcript
16956,16956,ELAVL2_transcript,transcript
16957,16957,ASXL3_transcript,transcript
16958,16958,PLOD2_transcript,transcript
16959,16959,ZNF275_transcript,transcript
16960,16960,TMEM132B_transcript,transcript
16961,16961,AGAP1_transcript,transcript
16962,16962,PANK3_transcript,transcript
16963,16963,HNRNPA0_transcript,transcript
16964,16964,SSH1_transcript,transcript
16965,16965,KLHL13_transcript,transcript
16966,16966,PHC3_transcript,transcript
16967,16967,CENPO_transcript,transcript
16968,16968,JCAD_transcript,transcript
16969,16969,BTF3L4_transcript,transcript
16970,16970,RHBDD1_transcript,transcript
16971,16971,TNIP2_transcript,transcript
16972,16972,TTC33_transcript,transcript
16973,16973,DUSP18_transcript,transcript
16974,16974,THOC2_transcript,transcript
16975,16975,MEX3B_transcript,transcript
16976,16976,ENC1_transcript,transcript
16977,16977,CPSF6_transcript,transcript
16978,16978,ANAPC10_transcript,transcript
16979,16979,RACGAP1P_transcript,transcript
16980,16980,FAM222A_transcript,transcript
16981,16981,RAD54B_transcript,transcript
16982,16982,GPANK1_transcript,transcript
16983,16983,PIGX_transcript,transcript
16984,16984,STAMBPL1_transcript,transcript
16985,16985,CENPA_transcript,transcript
16986,16986,IQCC_transcript,transcript
16987,16987,C18orf54_transcript,transcript
16988,16988,ANAPC15_transcript,transcript
16989,16989,ZNF114_transcript,transcript
16990,16990,DIS3L_transcript,transcript
16991,16991,SLC16A7_transcript,transcript
16992,16992,GAS2L3_transcript,transcript
16993,16993,METTL9_transcript,transcript
16994,16994,ZNHIT3_transcript,transcript
16995,16995,ADGRG6_transcript,transcript
16996,16996,FBXO4_transcript,transcript
16997,16997,MRPL13_transcript,transcript
16998,16998,MAP6D1_transcript,transcript
16999,16999,RHOBTB3_transcript,transcript
17000,17000,CNEP1R1_transcript,transcript
17001,17001,RPS6KB1_transcript,transcript
17002,17002,OSBPL6_transcript,transcript
17003,17003,CENPK_transcript,transcript
17004,17004,DHFR2_transcript,transcript
17005,17005,TBC1D31_transcript,transcript
17006,17006,HYLS1_transcript,transcript
17007,17007,TRIM68_transcript,transcript
17008,17008,RBP7_transcript,transcript
17009,17009,CLIP4_transcript,transcript
17010,17010,C8orf46_transcript,transcript
17011,17011,UBE2V2_transcript,transcript
17012,17012,ZNF215_transcript,transcript
17013,17013,MED22_transcript,transcript
17014,17014,KIF24_transcript,transcript
17015,17015,PRPS2_transcript,transcript
17016,17016,SAYSD1_transcript,transcript
17017,17017,FBXW2_transcript,transcript
17018,17018,WWC3_transcript,transcript
17019,17019,KHDRBS3_transcript,transcript
17020,17020,C5orf30_transcript,transcript
17021,17021,FAM241A_transcript,transcript
17022,17022,MCM9_transcript,transcript
17023,17023,TCHP_transcript,transcript
17024,17024,DNAJB5_transcript,transcript
17025,17025,NREP_transcript,transcript
17026,17026,EMC7_transcript,transcript
17027,17027,CCZ1_transcript,transcript
17028,17028,CCZ1B_transcript,transcript
17029,17029,EXTL2_transcript,transcript
17030,17030,MAN2A2_transcript,transcript
17031,17031,C17orf58_transcript,transcript
17032,17032,CENPI_transcript,transcript
17033,17033,PRDM4_transcript,transcript
17034,17034,ATAD1_transcript,transcript
17035,17035,CCDC15_transcript,transcript
17036,17036,ZDHHC23_transcript,transcript
17037,17037,VASH2_transcript,transcript
17038,17038,HJURP_transcript,transcript
17039,17039,TRPV1_transcript,transcript
17040,17040,SRD5A1_transcript,transcript
17041,17041,EMC1_transcript,transcript
17042,17042,TTPA_transcript,transcript
17043,17043,NPHP3_transcript,transcript
17044,17044,EFCAB11_transcript,transcript
17045,17045,NPTXR_transcript,transcript
17046,17046,ALG10_transcript,transcript
17047,17047,RMI1_transcript,transcript
17048,17048,ANKRD6_transcript,transcript
17049,17049,C1QTNF3_transcript,transcript
17050,17050,ABCB10_transcript,transcript
17051,17051,SMC2_transcript,transcript
17052,17052,USP54_transcript,transcript
17053,17053,AHSA2_transcript,transcript
17054,17054,KNL1_transcript,transcript
17055,17055,CENPE_transcript,transcript
17056,17056,MRPL50_transcript,transcript
17057,17057,SYNGR1_transcript,transcript
17058,17058,ST3GAL6_transcript,transcript
17059,17059,TUBGCP3_transcript,transcript
17060,17060,COPS7A_transcript,transcript
17061,17061,GPR19_transcript,transcript
17062,17062,SLF2_transcript,transcript
17063,17063,STAM_transcript,transcript
17064,17064,CCDC150_transcript,transcript
17065,17065,ARFGEF1_transcript,transcript
17066,17066,EME1_transcript,transcript
17067,17067,FBXO25_transcript,transcript
17068,17068,NSF_transcript,transcript
17069,17069,ZSWIM3_transcript,transcript
17070,17070,BBOF1_transcript,transcript
17071,17071,CDKN2D_transcript,transcript
17072,17072,PIGM_transcript,transcript
17073,17073,ENPP4_transcript,transcript
17074,17074,COBLL1_transcript,transcript
17075,17075,FAM241B_transcript,transcript
17076,17076,NEDD1_transcript,transcript
17077,17077,RECQL_transcript,transcript
17078,17078,CCNO_transcript,transcript
17079,17079,TMEM169_transcript,transcript
17080,17080,WDCP_transcript,transcript
17081,17081,ZNF184_transcript,transcript
17082,17082,TMEM106A_transcript,transcript
17083,17083,NUDT15_transcript,transcript
17084,17084,ARHGEF26_transcript,transcript
17085,17085,RPAP2_transcript,transcript
17086,17086,NT5M_transcript,transcript
17087,17087,NAA20_transcript,transcript
17088,17088,PRADC1_transcript,transcript
17089,17089,C9orf163_transcript,transcript
17090,17090,ASRGL1_transcript,transcript
17091,17091,HINT3_transcript,transcript
17092,17092,ZNF346_transcript,transcript
17093,17093,HIBADH_transcript,transcript
17094,17094,SNX10_transcript,transcript
17095,17095,RAP1GAP_transcript,transcript
17096,17096,PTS_transcript,transcript
17097,17097,FAM189A2_transcript,transcript
17098,17098,REEP1_transcript,transcript
17099,17099,CUZD1_transcript,transcript
17100,17100,ZBTB33_transcript,transcript
17101,17101,UCK1_transcript,transcript
17102,17102,PRSS23_transcript,transcript
17103,17103,NUF2_transcript,transcript
17104,17104,PCOLCE2_transcript,transcript
17105,17105,PRICKLE1_transcript,transcript
17106,17106,DIMT1_transcript,transcript
17107,17107,ZNF200_transcript,transcript
17108,17108,LEAP2_transcript,transcript
17109,17109,REXO5_transcript,transcript
17110,17110,CLK1_transcript,transcript
17111,17111,CCL3L3_transcript,transcript
17112,17112,WDR47_transcript,transcript
17113,17113,MFSD13A_transcript,transcript
17114,17114,GEN1_transcript,transcript
17115,17115,CHML_transcript,transcript
17116,17116,KLHL8_transcript,transcript
17117,17117,BBS7_transcript,transcript
17118,17118,CCNY_transcript,transcript
17119,17119,LIN9_transcript,transcript
17120,17120,ZFP1_transcript,transcript
17121,17121,CSGALNACT2_transcript,transcript
17122,17122,TMEM246_transcript,transcript
17123,17123,INIP_transcript,transcript
17124,17124,ZMAT3_transcript,transcript
17125,17125,XK_transcript,transcript
17126,17126,ENTPD7_transcript,transcript
17127,17127,HSPBAP1_transcript,transcript
17128,17128,FBXO36_transcript,transcript
17129,17129,CAMK4_transcript,transcript
17130,17130,SLC39A9_transcript,transcript
17131,17131,GPR180_transcript,transcript
17132,17132,RAB1A_transcript,transcript
17133,17133,IRX4_transcript,transcript
17134,17134,MIPOL1_transcript,transcript
17135,17135,TROAP_transcript,transcript
17136,17136,LRRCC1_transcript,transcript
17137,17137,DBF4B_transcript,transcript
17138,17138,RSRC1_transcript,transcript
17139,17139,CHM_transcript,transcript
17140,17140,MRPL43_transcript,transcript
17141,17141,USP14_transcript,transcript
17142,17142,LSM14B_transcript,transcript
17143,17143,ZNF449_transcript,transcript
17144,17144,CA8_transcript,transcript
17145,17145,CCDC47_transcript,transcript
17146,17146,LYRM7_transcript,transcript
17147,17147,FAAP20_transcript,transcript
17148,17148,SCMH1_transcript,transcript
17149,17149,DCP1A_transcript,transcript
17150,17150,PMF1_transcript,transcript
17151,17151,SCRN3_transcript,transcript
17152,17152,RIC8B_transcript,transcript
17153,17153,SNX13_transcript,transcript
17154,17154,ICK_transcript,transcript
17155,17155,ZNF385B_transcript,transcript
17156,17156,ATP5L_transcript,transcript
17157,17157,KDM4D_transcript,transcript
17158,17158,KIFC1_transcript,transcript
17159,17159,HSPA2_transcript,transcript
17160,17160,IRAK4_transcript,transcript
17161,17161,ZFP30_transcript,transcript
17162,17162,SLF1_transcript,transcript
17163,17163,KCNMB4_transcript,transcript
17164,17164,KIF5C_transcript,transcript
17165,17165,SLC25A51_transcript,transcript
17166,17166,TIFA_transcript,transcript
17167,17167,PARM1_transcript,transcript
17168,17168,UACA_transcript,transcript
17169,17169,UBASH3B_transcript,transcript
17170,17170,TMEM200B_transcript,transcript
17171,17171,ATP6V1G1_transcript,transcript
17172,17172,LARP1B_transcript,transcript
17173,17173,HOXB9_transcript,transcript
17174,17174,HAS3_transcript,transcript
17175,17175,PPP1R12A_transcript,transcript
17176,17176,SARAF_transcript,transcript
17177,17177,CCDC174_transcript,transcript
17178,17178,CLK4_transcript,transcript
17179,17179,PPP1R26_transcript,transcript
17180,17180,NOL12_transcript,transcript
17181,17181,SFR1_transcript,transcript
17182,17182,DLGAP5_transcript,transcript
17183,17183,MTERF3_transcript,transcript
17184,17184,ZNF519_transcript,transcript
17185,17185,ARHGEF40_transcript,transcript
17186,17186,RADIL_transcript,transcript
17187,17187,TMEFF1_transcript,transcript
17188,17188,PIF1_transcript,transcript
17189,17189,CIT_transcript,transcript
17190,17190,COCH_transcript,transcript
17191,17191,PDLIM3_transcript,transcript
17192,17192,KIF18A_transcript,transcript
17193,17193,LMAN1_transcript,transcript
17194,17194,PPP2R3B_transcript,transcript
17195,17195,PKP4_transcript,transcript
17196,17196,SLC48A1_transcript,transcript
17197,17197,NEIL3_transcript,transcript
17198,17198,STIL_transcript,transcript
17199,17199,CLVS1_transcript,transcript
17200,17200,ZNF443_transcript,transcript
17201,17201,ATAD5_transcript,transcript
17202,17202,FAXC_transcript,transcript
17203,17203,ZNF85_transcript,transcript
17204,17204,MFSD14B_transcript,transcript
17205,17205,MANF_transcript,transcript
17206,17206,CHD7_transcript,transcript
17207,17207,TOR1B_transcript,transcript
17208,17208,ZNF230_transcript,transcript
17209,17209,LGMN_transcript,transcript
